	aardappel/noun	afgezant/noun	aureool/noun	bed/noun	belofte/noun	bijstand/noun	blauw/noun	boodschap/noun	compliment/noun	dauw/noun	ding/noun	drank/noun	dressing/noun	droefheid/noun	ervaring/noun	euforie/noun	gave/noun	geluid/noun	geluk/noun	gerecht/noun	geschenk/noun	gestreken/adj	getal/noun	gevoel/noun	gewaad/noun	gewelf/noun	gezang/noun	glimlach/noun	haast/adv	harmonie/noun	haven/noun	heerlijkheid/noun	helderheid/noun	herrie/noun	het/det	hulp/noun	iets/adv	iets/noun	ijl/adj	interventie/noun	klank/noun	kleur/noun	klink/adj	komedie/noun	koning/noun	koor/noun	koor_DIM/noun	kroon/noun	kunst/noun	landschap/noun	lichaam/noun	licht/noun	lof_trompet/noun	maal/noun	maar/adv	mandaat/noun	meest/adj	melodie/noun	menu/noun	minstens/adv	missie/noun	modder/noun	moment/noun	monument/noun	muziek/noun	naam/noun	naar/adj	nul/noun	of/vg	optreden/noun	orgasme/noun	pad/noun	paradijs/noun	paradijselijk/adj	passage/noun	patent/noun	perfectie/noun	piano_spel/noun	plek/noun	plezier/noun	refrein/noun	republiek/noun	rijk/noun	ruimte/noun	rust/noun	sauna/noun	schoonheid/noun	sereniteit/noun	sfeer/noun	sopraan/noun	staat/noun	stad/noun	status/noun	stem/noun	stil/adj	symbool/noun	tafereel/noun	tegelijk/adj	tip/noun	tribunaal/noun	tuin/noun	tweeling/noun	uitzicht/noun	vaak/adj	vader/noun	vaderland/noun	veeleer/adv	visioen/noun	voetbal_tempel/noun	vorst/noun	vrede/noun	vrijheid/noun	vuur/noun	werkster/noun	zaak/noun	zaligheid/noun	zangeres/noun	zij/pron	zo/adv
paradijs/noun	0.94223404	0.6835184	0.92033154	0.99174553	0.6971735	0.9339141	0.9047233	0.8208614	0.9702662	0.94420886	0.84249014	0.8589482	1.0	0.93684256	0.864881	0.9411547	0.5789562	0.94166684	0.7476339	0.9616829	0.78535885	0.8936692	0.77393687	0.89821005	0.9775679	0.90195763	0.81480885	0.9667193	0.7532973	0.88852644	0.8379173	0.9051845	0.9093287	0.8732747	0.71948886	0.9748724	0.9426937	0.9423388	0.91709614	0.7987966	0.9316036	0.8868318	0.9542294	0.7428361	0.68694764	0.8813628	0.99114966	0.9170681	0.7437804	0.6945869	0.797488	0.8510854	0.95196605	0.98491305	0.96452993	0.770355	0.83942866	0.9162226	0.93379074	0.9930266	0.75299555	0.9837995	0.90564567	0.75738513	0.946272	0.96123874	0.9375456	0.9788281	0.87488854	0.97674584	0.9436783	0.8833253	0.0	0.5183668	0.8547614	0.91363853	0.8796371	0.92757463	0.63792104	0.9258778	0.92486453	0.8294377	0.745229	0.8798965	0.8903772	0.87390625	0.7050322	0.89820063	0.8080778	0.9351795	0.92536944	0.7495031	0.80166	0.912681	0.8124248	0.7093691	0.67253876	0.7157702	0.9620559	0.9168992	0.63196707	0.9595569	0.74400103	0.92529976	0.84749246	0.81224036	0.82035357	0.40139776	0.93044394	0.8203097	0.7454403	0.6853825	0.9389466	0.8664346	0.9927768	0.7949853	0.945709	0.8301902	0.9459183
paradijselijk/adj	0.9439213	0.95953685	0.75763595	0.9662657	0.6423639	0.89101636	0.83602566	0.8566252	0.97574586	0.8752712	0.8518607	0.82587993	0.93864095	0.8172328	0.89325255	0.90185905	0.72314656	0.7199946	0.78081745	0.97799784	0.927269	0.7183563	0.8001604	0.778075	0.9209898	0.86326647	0.71838266	0.84895855	0.5239821	0.77613074	0.7906042	0.85752344	0.78621894	0.81132025	0.72530854	0.89988625	0.87224	0.77864265	0.72936016	0.79396784	0.7072112	0.65756345	0.91413873	0.6352786	0.9499364	0.79930806	0.97474074	0.95355034	0.63135636	0.4338534	0.6756894	0.63007057	0.88711995	0.8957473	0.9034452	0.9250761	0.6644707	0.84462535	0.9506754	0.9050446	0.992476	0.91140586	0.8359531	0.6692958	0.77740395	0.9287545	0.85920775	0.9562823	0.8171984	0.9772942	0.90699005	0.88422024	0.5183668	0.0	0.8455368	0.905727	0.8265796	0.8829286	0.53144884	0.8266853	0.9627922	0.90712976	0.74255675	0.662128	0.75246894	0.79038775	0.55417365	0.80254585	0.5912145	0.9480634	0.72388947	0.5686147	0.8674975	0.80941	0.68212473	0.76337475	0.38682938	0.57293206	0.95088214	0.9463848	0.48517668	0.7445405	0.5161036	0.74603164	0.84160656	0.85815	0.7725314	0.4113533	0.8239035	0.8643782	0.77823067	0.6996919	0.9694266	0.92054194	0.9847236	0.72833514	0.92658496	0.8682865	0.80602497
passage/noun	0.9534275	0.92039406	0.8613113	0.8029206	0.75527275	0.97692496	0.84302074	0.60847545	0.7657573	0.9774741	0.8233917	0.8658495	0.96609974	0.8768692	0.70279574	0.9627628	0.7944236	0.4439528	0.88435453	0.8896671	0.9160671	0.7733579	0.8851381	0.7209586	0.86604387	0.6049892	0.6021193	0.93782556	0.602381	0.58579266	0.76390654	0.98019636	0.60898054	0.6311904	0.72149324	0.9900424	0.85265565	0.8080011	0.39565527	0.84560585	0.3887081	0.66767097	0.6365562	0.9506651	0.9991072	0.6073757	0.62340045	0.91492313	0.7110126	0.6600446	0.8118993	0.5843004	1.0	0.8203283	0.8225415	0.97895014	0.76867026	0.44259965	0.9236565	0.96559495	0.9506906	0.91859764	0.73202556	0.7242496	0.47899663	0.8867318	0.8091961	0.97032887	0.74331164	0.7176713	0.96404207	0.8148227	0.8547614	0.8455368	0.0	0.82434106	0.6677099	0.6450381	0.86322737	0.70949495	0.5508807	0.9911322	0.92458373	0.5825989	0.8910486	0.9003811	0.60590124	0.8623206	0.5648427	0.5679779	0.89071774	0.8328746	0.8413569	0.42149538	0.72413194	0.8698431	0.81949174	0.73356193	0.9431956	1.0	0.8779287	0.9620702	0.86408687	0.5912472	0.99762005	0.87614256	0.83612967	0.84249085	0.9100456	0.98960716	0.888641	0.92672235	0.88515884	0.8940441	0.9497038	0.79303753	0.6538373	0.94056034	0.72423863
patent/noun	0.9959524	0.9995899	0.957404	0.9888127	0.98169935	0.9898063	0.943143	0.84473443	0.9178324	0.9550353	0.92061985	0.98973924	0.99308544	0.9886786	0.92718935	0.9804849	0.99125934	0.8585606	0.96255034	0.94448596	0.95968777	0.98543507	0.9271965	0.9590571	0.9443193	0.98713934	0.94232666	0.7598008	0.8729856	0.83123755	0.99715865	0.8841341	0.749195	0.98935276	0.74316645	0.99135876	0.80738765	0.9841084	0.82351804	0.8888416	0.87441427	0.78277725	0.87156385	0.68654	0.942468	0.9205665	0.97960967	0.8683754	0.91889423	0.9059705	0.9525361	0.85617864	1.0	0.84337175	0.9178746	0.9797043	0.8834218	0.77795273	0.96575415	0.91184103	0.9063889	0.99566793	0.79390097	0.8575971	0.9036679	0.71614766	0.9238145	0.95148486	0.91584975	0.98527336	0.97574025	0.96380556	0.91363853	0.905727	0.82434106	0.0	0.85554254	0.988775	0.9788462	0.8894077	0.58424646	0.9576072	0.87216115	0.9131072	0.9538332	0.9780623	0.82217586	0.8824402	0.9060869	0.99636203	0.95373434	0.9578526	0.85541785	0.80633694	0.95763993	0.81988883	0.747493	0.8593685	0.9096939	0.9701521	0.97941417	0.8794931	0.96897984	0.7841115	0.84199405	0.65370524	0.9100111	0.9033502	0.9271679	0.85707796	0.912508	0.8798847	0.95076704	0.9495457	0.88337266	1.0	0.8039044	0.89948887	0.8145363
perfectie/noun	0.9940761	1.0	0.8239891	0.8707026	0.8669135	0.98275685	0.6880526	0.76136506	0.920543	0.9797101	0.6484276	0.9387885	0.95060414	0.7996321	0.70888376	0.8276724	0.5265031	0.61146516	0.5132935	0.88589174	0.755213	0.9053457	0.7873491	0.43543488	0.90698516	0.8709265	0.64420736	0.9204133	0.5000087	0.29892755	0.9916996	0.9957343	0.32278728	0.81175834	0.87922615	0.9927149	0.78564507	0.69854957	0.54321116	0.8673221	0.4986534	0.6044067	0.7867492	0.7388114	0.94555485	0.6821426	0.85573626	0.8582418	0.5871224	0.74831903	0.54232275	0.73606527	0.999823	0.8854479	0.8130703	0.97860146	0.9293496	0.45750993	0.9201163	0.95992506	0.92462987	0.93264425	0.7026297	0.88853717	0.54282176	0.92471576	0.6826783	0.9855778	0.8208103	0.8209562	0.93421245	0.95853364	0.8796371	0.8265796	0.6677099	0.85554254	0.0	0.7902413	0.88274574	0.86625427	0.6797626	0.8746437	0.8999901	0.6865063	0.5760772	0.7302686	0.30044204	0.44913107	0.5046555	0.6937249	0.8059998	0.8960014	0.7245327	0.67233944	0.74142575	0.5430937	0.8055757	0.5554302	0.91967934	0.9761734	0.88270664	0.96407104	0.878254	0.7633344	0.9560426	0.8698144	0.6173497	0.8128808	0.9788075	0.91902995	0.5886919	0.65431833	0.9679654	0.76024896	0.716178	0.7506026	0.7420466	0.7995659	0.8190265
piano_spel/noun	0.9945131	0.98519725	0.803534	0.97994006	0.86513364	0.96722895	0.84678596	0.89190257	0.9334054	0.89183193	0.93171275	0.83855766	0.986106	0.9005958	0.9622326	0.9093837	0.8405968	0.54359996	0.9272542	0.8909019	0.91796595	0.7896514	0.86230844	0.8168061	0.87425673	0.81547594	0.58520997	0.9272531	0.6055847	0.65677774	0.9999835	0.9704941	0.6613954	0.72862405	0.85156274	0.9682905	0.8447097	0.8127863	0.6208868	0.96223736	0.6067128	0.7006734	0.58312917	0.9678528	0.97149014	0.60964394	0.663127	0.9996405	0.81221104	0.7729141	0.8686093	0.6770369	1.0	0.8422337	0.8843646	0.9248502	0.66200924	0.4728229	0.93059087	0.9200683	0.933195	0.86692107	0.8673651	0.8968181	0.48212624	0.5977075	0.81541634	0.94346994	0.71411806	0.8681576	0.9653275	0.8907031	0.92757463	0.8829286	0.6450381	0.988775	0.7902413	0.0	0.93693835	0.80640644	0.6029939	0.9687022	0.96154517	0.70484877	0.97985417	0.95900327	0.7536894	0.9647563	0.7093544	0.5119245	0.9594261	0.9316418	0.8942823	0.44507176	0.7784608	0.9139195	0.95911324	0.8440342	0.9817213	0.959067	0.8710824	0.9866247	0.8429351	0.7394372	0.994256	0.9510954	0.7924073	0.9559279	0.9743324	0.9752675	0.90597993	0.9330585	0.986674	0.85122436	1.0	0.7240259	0.36106962	0.9163346	0.76068807
plek/noun	0.9677995	0.83935684	0.89431006	0.87796164	0.5507768	0.9857449	0.8958544	0.9260084	0.94879395	0.9220978	0.7299481	0.82821226	0.98508966	0.73020303	0.8909828	0.71000475	0.8611513	0.8075633	0.7158751	0.9683499	0.9266981	0.9401324	0.9205873	0.7768923	0.9052702	0.8705863	0.8348815	0.9713528	0.6751055	0.8649004	0.76662284	0.9260452	0.8980587	0.813101	0.67327434	0.91399205	0.8075133	0.72747296	0.87569654	0.91093004	0.8269749	0.77867234	0.8990726	0.8800126	0.87262	0.9480612	0.9958901	0.91574585	0.6634402	0.4640326	0.75604236	0.77578455	0.9996251	0.99705046	0.80576074	0.87744707	0.59131473	0.9445436	0.93811005	0.68812686	0.92168754	0.9086315	0.7589935	0.6506071	0.8199529	0.92672193	0.94185436	0.9898144	0.74771315	0.9928288	0.77870345	0.90674454	0.63792104	0.53144884	0.86322737	0.9788462	0.88274574	0.93693835	0.0	0.8716814	0.98558027	0.99241227	0.6928758	0.7322639	0.5847907	0.6200174	0.6173662	0.8011748	0.6704916	0.98168385	0.7119007	0.43064666	0.87462866	0.89223576	0.39486778	0.81860137	0.56608427	0.54004985	0.98404044	1.0	0.3957535	0.72328377	0.4976846	0.86195177	0.93168044	0.95167047	0.7703992	0.5371663	0.73596704	0.93441844	0.8305199	0.8261969	0.9334711	0.9176489	0.84373593	0.9498937	0.9186997	0.90561604	0.77821106
plezier/noun	0.9763417	0.9924084	0.92446464	0.9279233	0.7651141	0.9928646	0.90731704	0.925269	0.72876346	0.9675982	0.7215985	0.72453785	0.99094677	0.5229355	0.6971928	0.6947968	0.8220581	0.800997	0.7103021	0.95050526	0.84241307	0.7982372	0.96220267	0.6138311	0.69422746	0.9377411	0.6952562	0.61260957	0.8212731	0.8030287	1.0	0.8840742	0.842206	0.8415448	0.83072317	0.9270594	0.8604514	0.71320456	0.65870273	0.9156328	0.6443324	0.7680017	0.6339669	0.91273665	0.91003025	0.74365246	0.68573153	0.935781	0.66979134	0.9208878	0.8533923	0.8363073	0.8468299	0.8768489	0.73742473	0.9772523	0.65650403	0.67807937	0.9055813	0.9390818	0.97987705	0.8589851	0.60631204	0.7796777	0.54702896	0.94002634	0.8124321	0.9518222	0.7362243	0.61667734	0.90909535	0.71233904	0.9258778	0.8266853	0.70949495	0.8894077	0.86625427	0.80640644	0.8716814	0.0	0.96491617	0.9253944	0.90101904	0.75806224	0.8612994	0.92742556	0.68202555	0.7728278	0.63671756	0.8720055	0.9120601	0.9445761	0.9293261	0.60570955	0.69271886	0.847985	0.82955897	0.7107425	0.8932531	0.9565165	0.8450531	0.9416912	0.92540497	0.5787393	0.9291284	0.9183536	0.6801252	0.8548924	0.8436991	0.94433373	0.8624537	0.7952653	0.89477867	0.81688803	0.9732553	0.8080626	0.8223082	0.8176893	0.8876171
refrein/noun	0.9863355	1.0	0.9082941	0.98193306	0.9454012	0.9777125	0.7229276	0.79365516	0.9807864	0.9946119	0.93677473	0.96310735	0.97006905	0.92702746	0.9941098	0.9843433	0.75221777	0.47341603	0.90113395	0.87650645	0.88357306	0.87050617	0.8737012	0.7050718	0.8991269	0.8897516	0.61966306	0.935902	0.65585977	0.52285534	0.99732894	0.98621	0.5706242	0.64103365	0.77693266	0.9818797	0.86224645	0.80239695	0.46061587	0.9707179	0.5577266	0.6903986	0.7185243	0.9194833	0.8987547	0.6418513	0.605657	0.75596017	0.8512794	0.8381885	0.76151276	0.7886309	0.99983597	0.70297205	0.82824993	0.9411974	0.7972144	0.4438036	0.9180401	0.843406	0.9264986	0.97658324	0.87448114	0.9768427	0.53258	0.7904737	0.90712243	0.96669555	0.7537048	0.7663501	0.9344789	0.92867905	0.92486453	0.9627922	0.5508807	0.58424646	0.6797626	0.6029939	0.98558027	0.96491617	0.0	0.9612347	0.96307135	0.7361417	0.9102053	0.9881533	0.68472445	0.8895789	0.6556374	0.53507316	0.94801205	0.995415	0.95189625	0.51501346	0.8126756	0.8611419	0.89965236	0.75952077	0.9736171	0.9503651	0.9200871	0.96274114	0.80464035	0.654525	0.86828613	0.69505936	0.84124637	0.96299845	0.96581817	0.8961549	0.7912595	0.88734233	0.9468879	0.8422384	0.9983449	0.727384	0.56942165	0.8553908	0.7710751
republiek/noun	0.94195616	0.8630364	0.9720477	0.99883133	0.90479326	0.86257136	0.96049726	0.92182344	0.8941977	0.9993442	0.9793535	0.92112076	0.99037254	0.86599284	0.9918576	0.72790426	0.87271774	0.94605285	0.81173575	0.9964726	0.5317303	0.95968926	0.85986155	0.8823941	0.9639627	0.98503053	0.9344004	0.9248562	0.87395316	0.89156073	0.9638822	0.89748263	0.86705095	0.9722151	0.86371326	0.8012164	0.9689056	0.9938819	0.9580927	0.8798489	0.9442711	0.90802026	0.91017765	0.9784043	0.47810167	0.97175443	0.96593356	0.88916636	0.90151465	0.9635947	0.938883	0.9527929	0.8907088	0.9858029	0.9826133	0.944627	0.88680494	0.9653823	0.95406306	0.9931005	0.9374036	0.9155392	0.87136775	0.75700057	0.97253275	0.9515852	0.99409616	0.92244625	0.8701039	0.9689659	0.95820826	0.936957	0.8294377	0.90712976	0.9911322	0.9576072	0.8746437	0.9687022	0.99241227	0.9253944	0.9612347	0.0	0.53011876	0.95776206	0.95317286	0.9437039	0.8483003	0.918634	0.9594051	0.9603108	0.5505545	0.80368376	0.47633082	0.9172764	0.9608201	0.45507652	0.9565245	0.943593	0.9788754	0.81700504	0.9784498	0.9426676	0.9140854	0.9207307	0.9077374	0.61685425	0.78548527	0.96630096	0.85191107	0.3907581	0.6789454	0.64188004	0.95005333	0.93877876	0.9997786	0.86937743	0.9130876	0.8568448	0.99090236
rijk/noun	0.9852988	0.7187518	0.9298274	0.9606514	0.64415896	0.65532625	0.9379948	0.9154562	0.92368567	0.9850695	0.92224246	0.9334469	0.99704826	0.93513054	0.93514955	0.9234846	0.8283256	0.8825871	0.83182657	0.95050615	0.6751405	0.99906766	0.9142029	0.8703901	0.9447887	0.9323223	0.9573914	0.9411758	0.8259444	0.9222958	0.95816875	0.95077795	0.849263	0.8674874	0.75078726	0.58451587	0.800438	0.88680744	0.9378458	0.79032135	0.8476114	0.87359506	0.98489666	0.7868782	0.5180063	0.95207655	0.9918456	0.8218611	0.8296981	0.7318462	0.9291797	0.8690512	0.85838526	0.9820315	0.9458731	0.9577788	0.86800647	0.9176241	0.9401509	0.92822355	0.92565525	0.86730635	0.87365395	0.76720303	0.93091226	0.96919274	0.95485115	0.89072675	0.7619862	0.97336096	0.96873206	0.86626786	0.745229	0.74255675	0.92458373	0.87216115	0.8999901	0.96154517	0.6928758	0.90101904	0.96307135	0.53011876	0.0	0.89566314	0.84266776	0.97146267	0.8141335	0.9252032	0.8807458	0.98722017	0.63099635	0.65116376	0.6150507	0.9711355	0.8392905	0.5931349	0.6963595	0.76091003	0.9745612	0.8510798	0.7055733	0.8292334	0.7180455	0.86520237	0.886247	0.62845004	0.7793547	0.71533275	0.920238	0.5123966	0.82042617	0.68636155	0.9161834	0.7232388	0.9515775	0.9650848	0.9677994	0.76806355	0.9044828
